file_location,filename,location,datetime,top,left,label,model_prob,ImageHeight,ImageWidth,GPSLongitude,GPSLatitude,GPSAltitude,Roll,Pitch,Yaw,FOV,Site,x,y,PixSize,meterx,metery
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234336_IMG_6810_NIR.jpg,surprisebeach,2015:08:08 23:43:36,0.4478346456692913,0.8028656126482213,0,0.088373,3048,4048,-85.72938511,9.986798971,88.01281735,-8.532225609,2.833935022,231.1413422,73.34058337,surprisebeach,1276.0,109.0,0.032377357,41.31350712,3.529131878
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173400_IMG_9357_NIR.jpg,surprisebeach,2015:08:06 17:34:00,0.5971128608923885,0.6101778656126482,0,0.043272,3048,4048,-85.73023182,9.985878765,85.36262514,4.384692669,2.347456932,226.8819427,73.34058337,surprisebeach,496.0,-346.0,0.031402428,15.5756043,-10.86524009
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173453_IMG_9363_NIR.jpg,surprisebeach,2015:08:06 17:34:53,0.1279527559055118,0.3532608695652174,0,0.056174,3048,4048,-85.72840268,9.986898287,85.87225275,8.840830803,-0.014232406,46.26525497,73.34058337,surprisebeach,-544.0,1084.0,0.031589905,-17.18490843,34.24345723
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173333_IMG_9353_NIR.jpg,surprisebeach,2015:08:06 17:33:33,0.17060367454068243,0.5941205533596838,0,0.91435,3048,4048,-85.72824243,9.987982077,84.77425373,-2.850807667,3.659928322,231.3197479,73.34058337,surprisebeach,431.0,954.0,0.031185983,13.44115879,29.75142805
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173210_IMG_9342_NIR.jpg,surprisebeach,2015:08:06 17:32:10,0.639763779527559,0.8992094861660079,0,0.036112,3048,4048,-85.7227896,9.993587991,89.58225256,-1.428709865,1.795695543,227.8190155,73.34058337,surprisebeach,1666.0,-476.0,0.032954706,54.90254064,-15.68644018
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_IMG_6851_NIR.jpg,surprisebeach,2015:08:09 14:40:09,0.639763779527559,0.6262351778656127,0,0.022594,3048,4048,-85.71171024,10.00503247,83.04006163,5.345655441,4.113059044,236.6354523,73.34058337,surprisebeach,561.0,-476.0,0.030548024,17.1374417,-14.54085963
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234358_IMG_6813_NIR.jpg,surprisebeach,2015:08:08 23:43:58,0.6610892388451444,0.9313241106719368,0,0.065572,3048,4048,-85.73082257,9.985277002,87.79644809,0.307684988,6.00756216,228.4035034,73.34058337,surprisebeach,1796.0,-541.0,0.032297761,58.00677825,-17.47308855
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144547_IMG_6898_NIR.jpg,surprisebeach,2015:08:09 14:45:47,0.8743438320209974,0.754693675889328,0,0.04326,3048,4048,-85.72679621,9.988556711,85.03897116,-2.394670486,5.81726265,40.84498978,73.34058337,surprisebeach,1081.0,-1191.0,0.031283365,33.8173177,-37.25848787
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012218_IMG_6144_NIR.jpg,surprisebeach,2015:08:08 01:22:18,0.10662729658792651,0.016057312252964428,0,0.01752,3048,4048,-85.72977182,9.985458279,85.847793,-6.943348885,4.19126749,42.86357117,73.34058337,surprisebeach,-1909.0,1149.0,0.031580907,-60.28795178,36.28646233
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144233_IMG_6871_NIR.jpg,surprisebeach,2015:08:09 14:42:33,0.8743438320209974,0.40143280632411066,Certain Turtle,0.99968,3048,4048,-85.72159216,9.994802648,84.68411215,3.652193546,5.36966753,226.6665497,73.34058337,surprisebeach,-349.0,-1191.0,0.031152823,-10.87233516,-37.10301197
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011725_IMG_6105_NIR.jpg,surprisebeach,2015:08:08 01:17:25,0.9383202099737533,0.25691699604743085,0,0.66678,3048,4048,-85.71265027,10.00405478,92.76592978,-1.208890557,4.055212498,218.7219238,73.34058337,surprisebeach,-934.0,-1386.0,0.034125889,-31.87357991,-47.29848154
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004818_IMG_9781_NIR.jpg,surprisebeach,2015:08:07 00:48:18,0.7890419947506562,0.16057312252964426,0,0.10758,3048,4048,-85.71580155,9.999900766,92.24099723,2.5742805,5.172896862,59.93447113,73.34058337,surprisebeach,-1324.0,-931.0,0.033932781,-44.92700222,-31.59141923
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173631_IMG_9377_NIR.jpg,surprisebeach,2015:08:06 17:36:31,0.9383202099737533,0.3532608695652174,0,0.34064,3048,4048,-85.72132668,9.994212055,88.46891002,4.27223444,0.369834036,54.74552917,73.34058337,surprisebeach,-544.0,-1386.0,0.03254514,-17.70455611,-45.10756392
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144921_IMG_6929_NIR.jpg,surprisebeach,2015:08:09 14:49:21,0.5757874015748031,0.5620059288537549,0,0.073864,3048,4048,-85.71123345,10.00459593,82.50959024,-12.85100651,5.123576641,40.55976868,73.34058337,surprisebeach,301.0,-281.0,0.030352879,9.136216706,-8.529159118
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012447_IMG_6168_NIR.jpg,surprisebeach,2015:08:08 01:24:47,0.04265091863517061,0.9313241106719368,0,0.023443,3048,4048,-85.71736497,9.998298556,87.88330078,-0.552142382,6.28840065,41.61032104,73.34058337,surprisebeach,1796.0,1344.0,0.032329711,58.06416149,43.45113199
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144016_IMG_6852_NIR.jpg,surprisebeach,2015:08:09 14:40:16,0.5544619422572179,0.337203557312253,0,0.48987,3048,4048,-85.71215345,10.00456103,85.53364632,6.748073578,6.281423569,224.0028839,73.34058337,surprisebeach,-609.0,-216.0,0.031465342,-19.16239312,-6.796513815
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004608_IMG_9760_NIR.jpg,surprisebeach,2015:08:07 00:46:08,0.5544619422572179,0.22480237154150198,Certain Turtle,0.99605,3048,4048,-85.72670569,9.988583588,94.3509598,-9.189468384,6.782037735,61.89179993,73.34058337,surprisebeach,-1064.0,-216.0,0.034708975,-36.93034942,-7.497138604
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173318_IMG_9351_NIR.jpg,surprisebeach,2015:08:06 17:33:18,0.1279527559055118,0.4817193675889328,0,0.056555,3048,4048,-85.72721962,9.988966754,86.31223268,-0.218610093,1.685558796,214.7399597,73.34058337,surprisebeach,-24.0,1084.0,0.031751761,-0.762042265,34.41890895
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004900_IMG_9788_NIR.jpg,surprisebeach,2015:08:07 00:49:00,0.14927821522309712,0.6904644268774703,0,0.064651,3048,4048,-85.71209706,10.00368379,92.30271903,-2.093474865,5.054729462,64.81484222,73.34058337,surprisebeach,821.0,1019.0,0.033955487,27.87745465,34.60064104
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173423_IMG_9359_NIR.jpg,surprisebeach,2015:08:06 17:34:23,0.0639763779527559,0.20874505928853754,0,0.66649,3048,4048,-85.73038952,9.984828475,89.73149905,-11.5660677,1.347370982,31.67052078,73.34058337,surprisebeach,-1129.0,1279.0,0.03300961,-37.26784936,42.21929082
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173724_IMG_9383_NIR.jpg,surprisebeach,2015:08:06 17:37:24,0.8316929133858267,0.9473814229249012,0,0.99722,3048,4048,-85.71843286,9.997212977,87.89245586,-6.333991528,11.23558521,34.92424774,73.34058337,surprisebeach,1861.0,-1061.0,0.032333079,60.17186037,-34.30539702
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011916_IMG_6120_NIR.jpg,surprisebeach,2015:08:08 01:19:16,0.6610892388451444,0.8028656126482213,0,0.77375,3048,4048,-85.72007001,9.99638763,89.16297118,-0.07876192,3.554768085,217.7683105,73.34058337,surprisebeach,1276.0,-541.0,0.032800465,41.85339313,-17.74505148
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_IMG_9321_NIR.jpg,surprisebeach,2015:08:06 17:30:08,0.49048556430446194,0.44960474308300397,0,0.65371,3048,4048,-85.71173986,10.00483325,88.91625207,7.739830971,0.560521603,212.0684967,73.34058337,surprisebeach,-154.0,-21.0,0.032709704,-5.037294423,-0.686903785
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012007_IMG_6127_NIR.jpg,surprisebeach,2015:08:08 01:20:07,0.7463910761154856,0.9313241106719368,0,0.02005,3048,4048,-85.72357135,9.99278491,87.84474886,3.180561781,4.454967976,222.1524963,73.34058337,surprisebeach,1796.0,-801.0,0.032315529,58.03869039,-25.88473886
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173340_IMG_9354_NIR.jpg,surprisebeach,2015:08:06 17:33:40,0.7463910761154856,0.3211462450592885,0,0.98859,3048,4048,-85.72872222,9.987448558,87.61171662,2.262543201,4.891166687,234.5273743,73.34058337,surprisebeach,-674.0,-801.0,0.032229803,-21.72288748,-25.81607251
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173126_IMG_9335_NIR.jpg,surprisebeach,2015:08:06 17:31:26,0.8103674540682415,0.40143280632411066,0,0.10152,3048,4048,-85.71920184,9.997338176,88.81186686,2.956461191,3.150919199,239.8883209,73.34058337,surprisebeach,-349.0,-996.0,0.032671304,-11.40228501,-32.54061855
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004544_IMG_9756_NIR.jpg,surprisebeach,2015:08:07 00:45:44,0.7677165354330708,0.786808300395257,Certain Turtle,0.9369,3048,4048,-85.72880014,9.986473848,96.0204918,-4.217105865,5.562458515,52.34453583,73.34058337,surprisebeach,1211.0,-866.0,0.035323147,42.77633138,-30.58984556
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173559_IMG_9373_NIR.jpg,surprisebeach,2015:08:06 17:35:59,0.23458005249343833,0.8992094861660079,0,0.99764,3048,4048,-85.7232111,9.99221258,85.51641791,-9.626680374,2.332293272,50.76092911,73.34058337,surprisebeach,1666.0,759.0,0.031459004,52.4107005,23.87738396
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173210_IMG_9342_NIR.jpg,surprisebeach,2015:08:06 17:32:10,0.29855643044619423,0.3532608695652174,0,0.066653,3048,4048,-85.7227896,9.993587991,89.58225256,-1.428709865,1.795695543,227.8190155,73.34058337,surprisebeach,-544.0,564.0,0.032954706,-17.92736021,18.58645433
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011718_IMG_6104_NIR.jpg,surprisebeach,2015:08:08 01:17:18,0.08530183727034121,0.5620059288537549,0,0.95912,3048,4048,-85.71215664,10.00454831,91.01667023,4.253900528,1.073866248,220.569397,73.34058337,surprisebeach,301.0,1214.0,0.033482387,10.07819843,40.6476176
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173749_IMG_9386_NIR.jpg,surprisebeach,2015:08:06 17:37:49,0.5331364829396326,0.4656620553359684,0,0.031109,3048,4048,-85.71695805,9.99874027,88.29358717,9.837264061,3.66548419,48.48809433,73.34058337,surprisebeach,-89.0,-151.0,0.032480644,-2.890777292,-4.904577204
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173724_IMG_9383_NIR.jpg,surprisebeach,2015:08:06 17:37:24,0.21325459317585302,0.38537549407114624,0,0.11589,3048,4048,-85.71843286,9.997212977,87.89245586,-6.333991528,11.23558521,34.92424774,73.34058337,surprisebeach,-414.0,824.0,0.032333079,-13.38589478,26.64245725
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173714_IMG_9382_NIR.jpg,surprisebeach,2015:08:06 17:37:14,0.42650918635170604,0.2408596837944664,0,0.031483,3048,4048,-85.71888371,9.99666704,79.96565934,-2.244158745,-0.244836822,49.63045883,73.34058337,surprisebeach,-999.0,174.0,0.029417041,-29.38762416,5.11856517
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233906_IMG_6775_NIR.jpg,surprisebeach,2015:08:08 23:39:06,0.5118110236220472,0.529891304347826,0,0.091435,3048,4048,-85.71213268,10.00458264,88.84918957,6.568796158,2.659313917,226.2719879,73.34058337,surprisebeach,171.0,-86.0,0.032685034,5.589140763,-2.810912898
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173126_IMG_9335_NIR.jpg,surprisebeach,2015:08:06 17:31:26,0.5331364829396326,0.6101778656126482,0,0.084033,3048,4048,-85.71920184,9.997338176,88.81186686,2.956461191,3.150919199,239.8883209,73.34058337,surprisebeach,496.0,-151.0,0.032671304,16.20496667,-4.933366868
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173042_IMG_9327_NIR.jpg,surprisebeach,2015:08:06 17:30:42,0.2559055118110236,0.7707509881422925,0,0.068101,3048,4048,-85.71498469,10.00175634,94.88440698,-9.352935791,3.335164547,246.949234,73.34058337,surprisebeach,1146.0,694.0,0.034905215,40.00137607,24.22421902
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004037_IMG_9715_NIR.jpg,surprisebeach,2015:08:07 00:40:37,0.5757874015748031,0.40143280632411066,0,0.037007,3048,4048,-85.7126977,10.00401581,95.53604194,-3.597899437,2.658647537,209.3808594,73.34058337,surprisebeach,-349.0,-281.0,0.035144932,-12.26558137,-9.875725971
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173938_IMG_9398_NIR.jpg,surprisebeach,2015:08:06 17:39:38,0.6610892388451444,0.5620059288537549,0,0.09581,3048,4048,-85.71103772,10.00478212,84.72450331,10.26017952,6.201501846,92.58047485,73.34058337,surprisebeach,301.0,-541.0,0.031167682,9.381472146,-16.86171572
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234336_IMG_6810_NIR.jpg,surprisebeach,2015:08:08 23:43:36,0.021325459317585303,0.5941205533596838,0,0.56028,3048,4048,-85.72938511,9.986798971,88.01281735,-8.532225609,2.833935022,231.1413422,73.34058337,surprisebeach,431.0,1409.0,0.032377357,13.95464073,45.61969556
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234633_IMG_6841_NIR.jpg,surprisebeach,2015:08:08 23:46:33,0.8316929133858267,0.08028656126482213,0,0.20779,3048,4048,-85.715642,10.00005398,85.80791506,-5.455209255,2.344428539,37.69876862,73.34058337,surprisebeach,-1649.0,-1061.0,0.031566237,-52.05272519,-33.4917777
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144921_IMG_6929_NIR.jpg,surprisebeach,2015:08:09 14:49:21,0.27723097112860895,0.529891304347826,0,0.37162,3048,4048,-85.71123345,10.00459593,82.50959024,-12.85100651,5.123576641,40.55976868,73.34058337,surprisebeach,171.0,629.0,0.030352879,5.190342381,19.09196116
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173445_IMG_9362_NIR.jpg,surprisebeach,2015:08:06 17:34:45,0.8530183727034121,0.6583498023715415,0,0.13538,3048,4048,-85.72885841,9.986375738,86.16148325,-2.118990183,6.101583481,41.07822037,73.34058337,surprisebeach,691.0,-1126.0,0.031696305,21.90214654,-35.69003908
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173233_IMG_9345_NIR.jpg,surprisebeach,2015:08:06 17:32:33,0.0639763779527559,0.43354743083003955,0,0.044635,3048,4048,-85.72426697,9.99205769,85.56632997,-1.958243012,4.203130245,217.0275879,73.34058337,surprisebeach,-219.0,1279.0,0.031477365,-6.893542957,40.25954996
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173137_IMG_9337_NIR.jpg,surprisebeach,2015:08:06 17:31:37,0.7037401574803149,0.9152667984189723,0,0.065623,3048,4048,-85.72023716,9.996208148,93.41805226,8.190005302,3.531577587,218.7050476,73.34058337,surprisebeach,1731.0,-671.0,0.034365785,59.48717462,-23.05944204
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173203_IMG_9341_NIR.jpg,surprisebeach,2015:08:06 17:32:03,0.0639763779527559,0.6262351778656127,0,0.046257,3048,4048,-85.7222832,9.994129498,88.30728919,-4.948424816,3.408757448,226.0910034,73.34058337,surprisebeach,561.0,1279.0,0.032485684,18.2244689,41.54919023
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011847_IMG_6116_NIR.jpg,surprisebeach,2015:08:08 01:18:47,0.9383202099737533,0.5941205533596838,Certain Turtle,0.99989,3048,4048,-85.71807848,9.998447336,92.56927495,2.102468967,3.18894434,219.9093628,73.34058337,surprisebeach,431.0,-1386.0,0.034053545,14.67707788,-47.19821331
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234328_IMG_6809_NIR.jpg,surprisebeach,2015:08:08 23:43:28,0.36253280839895013,0.8349802371541502,0,0.11024,3048,4048,-85.72887224,9.987291825,85.93305219,2.458228827,3.433096647,225.7918549,73.34058337,surprisebeach,1406.0,369.0,0.031612272,44.44685379,11.6649282
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173819_IMG_9389_NIR.jpg,surprisebeach,2015:08:06 17:38:19,0.7890419947506562,0.5138339920948617,0,0.029943,3048,4048,-85.71550195,10.00017124,83.3484802,-8.658820152,6.719535828,47.22659302,73.34058337,surprisebeach,106.0,-931.0,0.030661483,3.250117161,-28.54584035
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173732_IMG_9384_NIR.jpg,surprisebeach,2015:08:06 17:37:32,0.3198818897637795,0.5941205533596838,0,0.76671,3048,4048,-85.71792809,9.997692288,84.71678161,4.781010628,-0.894438744,46.79103088,73.34058337,surprisebeach,431.0,499.0,0.031164841,13.43204645,15.55125564
duke_turtles_r1/9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144009_to_20150809_144921,9Aug20159Aug20151RioBeach3KMLaneAM20150809cr7riobeach3kmlaneamimg_20150809_144016_IMG_6852_NIR.jpg,surprisebeach,2015:08:09 14:40:16,0.08530183727034121,0.9473814229249012,0,0.017582,3048,4048,-85.71215345,10.00456103,85.53364632,6.748073578,6.281423569,224.0028839,73.34058337,surprisebeach,1861.0,1214.0,0.031465342,58.55700097,38.19892487
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173431_IMG_9360_NIR.jpg,surprisebeach,2015:08:06 17:34:31,0.46916010498687666,0.5138339920948617,0,0.052859,3048,4048,-85.72988887,9.985365075,90.21199797,-3.695595503,5.02391386,28.89348412,73.34058337,surprisebeach,106.0,44.0,0.033186371,3.517755357,1.460200337
